label,moderator,level,k_re,n,secs,converged,singular,logLik,AIC,semXfam,semXfam_se,semXfam_z,semXfam_p,semXfam_raw,visXfam,visXfam_se,visXfam_z,visXfam_p,visXfam_raw,fam_sd,lrt_chisq,lrt_df,lrt_p,mod
fam_cn_critical,fam,L4,12,379789,159.389743804932,True,False,-660027.09130671,1320094.18261342,0.0102676971103244,0.0030697733538823,3.34477367761979,0.0008234973895293,0.0066803815154721,-0.0023480792963903,0.0027710720516623,-0.847354111554681,0.396797773944802,-0.0015277101924535,1.53699262333204,,,,fam
fam_cn_critical,fam,L5,8,379789,127.830049753189,True,False,-661425.362613509,1322882.72522702,0.0113732305553521,0.0030627014958225,3.71346361075836,0.0002044418728219,0.0073996650229173,-0.0031857865332337,0.0027854251869013,-1.1437343742762,0.25273381319265,-0.0020727402883218,1.53699262333204,2796.54261359712,4.0,0.0,fam
fam_cn_critical,fam,L6,3,379789,63.0304384231567,True,False,-663602.521923017,1327227.04384603,0.011647998187089,0.0025716602675699,4.52936895824719,5.91601123003869e-06,0.0075784346718837,-0.002785156603128,0.0024491026383999,-1.13721514135792,0.255448358762131,-0.0018120819585263,1.53699262333204,4354.31861901563,5.0,0.0,fam
fam_cn_feminine,fam,L0,63,373388,1090.02255725861,True,False,-703988.494879275,1408118.98975855,0.0353417163629992,0.0377760733903525,0.935558230147472,0.349500689119725,0.0230097848755079,0.0412312235593716,0.0279925342322587,1.47293643431028,0.140768176634288,0.0268442419295848,1.53594292837642,,,,fam
fam_cn_feminine,fam,L1,41,373388,636.104436159134,True,False,-705933.809049896,1411965.61809979,0.0439473808509992,0.0066036406461503,6.65502307073882,2.8325561770779497e-11,0.0286126392062328,0.0353825376003141,0.0069117831094596,5.11916202229908,3.06896223269001e-07,0.0230363621893916,1.53594292837642,3890.6283412436,22.0,0.0,fam
fam_cn_feminine,fam,L2,33,373388,494.641997098923,True,False,-706902.10156193,1413886.20312386,-0.0069649416968289,0.0059521593054861,-1.17015377770708,0.241939090094586,-0.0045346357394875,0.0441520201016037,0.0067452449125676,6.54565114742394,5.923671188153959e-11,0.0287458728354411,1.53594292837642,1936.5850240679,8.0,0.0,fam
fam_cn_feminine,fam,L3,23,373388,292.761006355286,True,False,-750774.703171898,1501611.4063438,-0.099024699338672,0.0084236159970399,-11.7556046445457,6.60859777371557e-32,-0.0644716008057322,0.176544130308992,0.0101019331323513,17.4762719170662,2.17246624255956e-68,0.114941855616737,1.53594292837642,87745.2032199348,10.0,0.0,fam
fam_cn_feminine,fam,L4,12,373388,127.886086702347,True,False,-751507.542256587,1503055.08451317,-0.0870978922332528,0.0040168240866896,-21.6832727432264,2.95129201230919e-104,-0.0567064639083434,0.167429282820634,0.0037818156286121,44.2721960197933,0.0,0.109007489619173,1.53594292837642,1465.67816937878,11.0,8.09809318219175e-308,fam
fam_cn_feminine,fam,L5,8,373388,123.241768360138,True,False,-751580.385673152,1503192.7713463,-0.0893027859674082,0.0039863406473506,-22.4021963669262,3.74645915404776e-111,-0.0581419949384488,0.1674994564253,0.0037772721313684,44.3440267473178,0.0,0.10905317725728,1.53594292837642,145.686833129032,4.0,1.70929855441708e-30,fam
fam_cn_feminine,fam,L6,3,373388,57.6872267723083,True,False,-754326.326527143,1508674.65305429,-0.0540055954388061,0.0034026393023752,-15.8716780239114,9.95435369039267e-57,-0.0351611993135012,0.141109729316347,0.0032458228572701,43.4742546101315,0.0,0.0918717269433365,1.53594292837642,5491.88170798332,5.0,0.0,fam
fam_cn_practical,fam,L0,63,378854,1257.27787780762,False,,,,,,,,,,,,,,1.53795901193852,,,,fam
fam_cn_practical,fam,L1,41,378854,747.988484144211,True,False,-604113.723376068,1208325.44675214,0.0483597732342783,0.0060710250213846,7.96566857555931,1.6433283914611802e-15,0.0314441235812411,-0.0047528199141702,0.0050461472532681,-0.941871030634712,0.346258673417048,-0.003090342380568,1.53795901193852,,,,fam
fam_cn_practical,fam,L2,33,378854,595.794640779495,True,False,-605305.21591695,1210692.4318339,-0.0127544672998287,0.0057275147201851,-2.226876389314,0.0259555362213143,-0.008293112625773,0.0163181264338128,0.0049068452732612,3.32558406166481,0.0008823348948325,0.010610247937131,1.53795901193852,2382.98508176371,8.0,0.0,fam
fam_cn_practical,fam,L3,23,378854,294.613072633743,True,False,-607330.716009157,1214723.43201831,-0.0244679601613735,0.006054687934582,-4.04115958175511,5.31875476268519e-05,-0.0159093707773999,0.0164456859264487,0.004861773292752,3.38265174786447,0.0007178960414766,0.0106931886993007,1.53795901193852,4051.00018441374,10.0,0.0,fam
fam_cn_practical,fam,L4,12,378854,139.031447887421,True,False,-607898.657631703,1215837.31526341,-0.0332698117385328,0.0026953953453798,-12.3432029351687,5.3004554374997e-35,-0.0216324436999123,0.0201034445740264,0.0024669308407247,8.14917234085093,3.66423435190304e-16,0.0130715086799921,1.53795901193852,1135.88324509212,11.0,1.0593654299418601e-236,fam
fam_cn_practical,fam,L5,8,378854,125.314036846161,True,False,-610529.656340555,1221091.31268111,-0.0290558817717695,0.0026908950330106,-10.7978503120059,3.52356468587505e-27,-0.0188924942382866,0.0194899389193628,0.0024833057190859,7.84838482413551,4.21429395783946e-15,0.0126725997039392,1.53795901193852,5261.99741770537,4.0,0.0,fam
fam_cn_practical,fam,L6,3,378854,60.5638201236725,True,False,-613716.651558109,1227455.30311622,-0.0287192462346201,0.0022639256232768,-12.6855961783106,7.10710011521765e-37,-0.0186736096421848,0.017345285677952,0.0021574407491443,8.03975065587844,9.00214628728211e-16,0.0112781196009178,1.53795901193852,6373.99043510808,5.0,0.0,fam
fam_cn_strong,fam,L0,63,383109,1238.52290248871,True,False,-610941.109553551,1222024.2191071,0.0230790720499756,0.0118736983272346,1.94371386352636,0.0519299658798889,0.0149976563569418,-0.002949671392079,0.0114110865559885,-0.258491720101014,0.796027438253816,-0.0019168083451756,1.53884523692885,,,,fam
fam_cn_strong,fam,L1,41,383109,759.7521007061,True,False,-611399.080393458,1222896.16078692,0.0339930966566094,0.0060605821110467,5.60888311283659,2.03636493227052e-08,0.0220900034914825,-0.0112522525723661,0.0057149924429234,-1.96890069142597,0.0489644961499059,-0.0073121404949225,1.53884523692885,915.941679814365,22.0,1.45872398727935e-179,fam
fam_cn_strong,fam,L2,33,383109,576.338702201843,True,False,-611999.059681193,1224080.11936239,-0.0011691027236442,0.005684907544791,-0.205650261579973,0.837064113497996,-0.0007597272913405,0.0055024331739779,0.0055940069891856,0.98363001415895,0.325297462078601,0.0035756897717404,1.53884523692885,1199.95857546921,8.0,9.78896905275913e-254,fam
fam_cn_strong,fam,L3,23,383109,278.693557500839,True,False,-619746.560947599,1239555.1218952,-0.031353829968976,0.0055795796941626,-5.61938921703695,1.91633708870978e-08,-0.0203749078962291,0.0293941778307141,0.0057724378481505,5.09216012436266,3.54006928448769e-07,0.0191014516114548,1.53884523692885,15495.0025328118,10.0,0.0,fam
fam_cn_strong,fam,L4,12,383109,158.37021613121,True,False,-620393.124553968,1240826.24910794,-0.0297519307182284,0.0027233981190334,-10.9245616754659,8.796407539203809e-28,-0.0193339330065483,0.0274828355939149,0.0025209106834744,10.9019473692882,1.12816538138342e-27,0.0178593889329403,1.53884523692885,1293.12721273745,11.0,1.3580504806762499e-270,fam
fam_cn_strong,fam,L5,8,383109,148.899100065231,True,False,-621783.027193894,1243598.05438779,-0.029130786824564,0.0027141355776445,-10.7329888250627,7.12535493865365e-27,-0.018930290145812,0.0269509047942262,0.0025263709429066,10.6678335855218,1.43943311817362e-26,0.0175137201243275,1.53884523692885,2779.80527985212,4.0,0.0,fam
fam_cn_strong,fam,L6,3,383109,61.3792057037354,True,False,-626367.481647093,1252756.96329419,-0.0117479182272705,0.0022881419578702,-5.13426109200211,2.83254648620863e-07,-0.0076342428369966,0.0163332706070858,0.0021775623485346,7.50071317961451,6.34715388957097e-14,0.0106139787258158,1.53884523692885,9168.90890639857,5.0,0.0,fam
fam_cn_traitspace,fam,L0,63,389137,1236.77927279472,True,False,-766944.309689132,1534030.61937826,0.0535780198271361,0.0197972332137941,2.70633877211713,0.0068029607218349,0.0347969408725055,0.0282932539074715,0.0158072583501397,1.78989001639373,0.0734715941264978,0.0183754212359008,1.53973362266079,,,,fam
fam_cn_traitspace,fam,L1,41,389137,717.24973487854,True,False,-767354.778228859,1534807.55645772,0.0611539409146883,0.010408410757652,5.8754350052653,4.21734411198399e-09,0.0397172212223366,0.0159468326740386,0.0069865119248143,2.28251706225525,0.0224588313089816,0.0103568776048945,1.53973362266079,820.937079454074,22.0,2.08688473651746e-159,fam
fam_cn_traitspace,fam,L2,33,389137,545.553696870804,True,False,-768863.040161262,1537808.08032252,-0.0135362556373236,0.0099932720488483,-1.35453688953495,0.175565152539675,-0.0087912970387253,0.0377515360488112,0.0067660342823468,5.57956617915875,2.41119195027426e-08,0.0245182254210786,1.53973362266079,3016.52386480616,8.0,0.0,fam
fam_cn_traitspace,fam,L3,23,389137,300.653340101242,True,False,-780073.682280468,1560209.36456094,-0.0467118800291472,0.0103694482040485,-4.5047604375814,6.64478602334035e-06,-0.0303376372001445,0.0935430665409281,0.0065293615880697,14.3265256915541,1.4941041695337901e-46,0.0607527595450425,1.53973362266079,22421.2842384102,10.0,0.0,fam
fam_cn_traitspace,fam,L4,12,389137,145.651221990585,True,False,-780906.262192214,1561852.52438443,-0.0516149485288537,0.0039734047291214,-12.9901059790268,1.39234124230527e-38,-0.0335219987205701,0.09512656368125,0.0036684751675411,25.93081848364,2.9928165262317904e-148,0.0617811823300081,1.53973362266079,1665.15982349357,11.0,0.0,fam
fam_cn_traitspace,fam,L5,8,389137,127.209957361221,True,False,-783299.136876226,1566630.27375245,-0.0475629699227452,0.0039680549991856,-11.9864694245687,4.18359377064204e-33,-0.0308903885858857,0.093319826320514,0.0036872160918512,25.3090201376458,2.54146482116338e-141,0.0606077732843487,1.53973362266079,4785.74936802313,4.0,0.0,fam
fam_cn_traitspace,fam,L6,3,389137,62.2460761070251,True,False,-787052.611543987,1574127.22308797,-0.0390770343521695,0.0033411582302875,-11.6956551168206,1.3414797199707201e-31,-0.0253790875103715,0.0827595373003784,0.0031836322241967,25.9953196450822,5.59388973211488e-149,0.0537492564183687,1.53973362266079,7506.94933552225,5.0,0.0,fam
fam_cn_trustworthy,fam,L0,63,381025,1329.27069735527,True,False,-612995.060035313,1226132.12007063,0.0204244420507294,0.0077475457486231,2.63624671778918,0.0083828756422682,0.0132574515977204,-0.0028799170827541,0.0059098543403903,-0.487307625007212,0.626040344965332,-0.001869346601255,1.54060091414864,,,,fam
fam_cn_trustworthy,fam,L1,41,381025,764.317035675049,True,False,-613048.672082527,1226195.34416505,0.0246995088299254,0.006686661241239,3.69384778723268,0.0002208860524976,0.0160323861962491,0.0013117068324186,0.0044140314920091,0.297167529228829,0.766338610620725,0.0008514254537772,1.54060091414864,107.224094427889,22.0,3.44302722532849e-13,fam
fam_cn_trustworthy,fam,L2,33,381025,550.214984893799,True,False,-614047.890325086,1228177.78065017,-0.0132363396746458,0.0064064039327159,-2.06611069387164,0.0388180287215199,-0.0085916732575485,0.0119385101335531,0.0042664373342535,2.79823871727906,0.0051382122087851,0.0077492555170594,1.54060091414864,1998.43648511823,8.0,0.0,fam
fam_cn_trustworthy,fam,L3,23,381025,288.058469772339,True,False,-614535.661035191,1229133.32207038,-0.021562303912504,0.0064588114736209,-3.33843215591116,0.0008425260196076,-0.0139960347384446,0.0146102418021736,0.0041152106533415,3.55030228897523,0.0003847890403394,0.0094834695137432,1.54060091414864,975.541420211084,10.0,3.4681075195873303e-203,fam
fam_cn_trustworthy,fam,L4,12,381025,148.558682918549,True,False,-615142.12495747,1230324.24991494,-0.0262213196685325,0.0026995623082385,-9.71317446110049,2.64954085854514e-22,-0.0170201896076524,0.0143872217466747,0.0024588751776828,5.85113952804732,4.88216434066846e-09,0.0093387077824923,1.54060091414864,1212.92784455838,11.0,2.64886492505624e-253,fam
fam_cn_trustworthy,fam,L5,8,381025,128.880276441574,True,False,-617829.281932392,1235690.56386478,-0.0210647025890011,0.0026977373203459,-7.80828527304486,5.797125544337031e-15,-0.0136730430285651,0.0130468604365246,0.002474598359995,5.27231434702432,1.34714082968896e-07,0.0084686827826105,1.54060091414864,5374.31394984317,4.0,0.0,fam
fam_cn_trustworthy,fam,L6,3,381025,59.5549573898315,True,False,-619772.769400115,1239567.53880023,-0.0217309161450236,0.0022725554156126,-9.56232617947656,1.15139155764725e-21,-0.0141054804949485,0.0097890683061684,0.002165464211974,4.52054033127836,6.16819919232773e-06,0.0063540584821592,1.54060091414864,3886.9749354464,5.0,0.0,fam
fam_cn_warm,fam,L0,63,381067,1343.58796858788,False,,,,,,,,,,,,,,1.54135001299354,,,,fam
fam_cn_warm,fam,L1,41,381067,706.597386598587,True,False,-633639.364113103,1267376.72822621,-0.0074744466298193,0.0064918861026653,-1.15135208961083,0.249587415594483,-0.00484928573446,0.0060756573734263,0.00428157891361,1.41902263067332,0.155892418382005,0.003941776573918,1.54135001299354,,,,fam
fam_cn_warm,fam,L2,33,381067,540.502302646637,True,False,-634179.035680793,1268440.07136159,-0.0102610919385139,0.0061544079362237,-1.6672752350586,0.0954596886507372,-0.0066572107905493,0.0042689213646854,0.0040915381629646,1.04335367156694,0.296784521876452,0.0027695989416411,1.54135001299354,1079.34313537972,8.0,1.10731177973642e-227,fam
fam_cn_warm,fam,L3,23,381067,303.955034971237,True,False,-634388.102996126,1268838.20599225,-0.0090893415168743,0.0060412361422365,-1.50454994687715,0.132439823002593,-0.0058970003180662,0.0083528857584426,0.0038407063907485,2.17483059328956,0.0296428136014183,0.0054192011470645,1.54135001299354,418.134630665649,10.0,1.2956888640432e-83,fam
fam_cn_warm,fam,L4,12,381067,154.573359727859,True,False,-634808.666910812,1269657.33382162,-0.0121113382415855,0.0028317204451719,-4.27702468378723,1.89407807920939e-05,-0.0078576171145341,0.0088309747667494,0.0025418171326998,3.47427619915732,0.0005122334707134,0.0057293766453463,1.54135001299354,841.127829371719,11.0,2.7826625790436803e-173,fam
fam_cn_warm,fam,L5,8,381067,127.874632120132,True,False,-636717.003637499,1273466.007275,-0.0088013920211208,0.0028282538090026,-3.11195268016786,0.0018585428722351,-0.0057101838952381,0.0086792470840875,0.00255447920631,3.39765814599243,0.0006796529185861,0.0056309384701214,1.54135001299354,3816.67345337383,4.0,0.0,fam
fam_cn_warm,fam,L6,3,381067,60.5047771930695,True,False,-637810.859970471,1275643.71994094,-0.0050564698688339,0.0023829347135397,-2.12195065190134,0.033841882278393,-0.0032805461616167,0.0076573837773341,0.0022700608515759,3.37320639313183,0.0007429823765764,0.0049679720457926,1.54135001299354,2187.71266594436,5.0,0.0,fam
fam_cn_young,fam,L0,63,384275,1201.66061449051,True,False,-607579.293622846,1215300.58724569,0.0317220424979706,0.0160242205823942,1.97963091776356,0.0477450162387541,0.0206214868760844,-0.0004395860115057,0.0112510429048887,-0.0390706901770629,0.968834028969741,-0.0002857608291696,1.53830044790611,,,,fam
fam_cn_young,fam,L1,41,384275,1364.4225859642,False,,,,,,,,,,,,,,1.53830044790611,,,,fam
fam_cn_young,fam,L2,33,384275,659.173632860184,True,False,-608426.192597101,1216934.3851942,-0.0005252115905581,0.0055419276232786,-0.0947705611224538,0.924497070421165,-0.0003414232839059,-0.0010161561098177,0.0036734659054974,-0.276620536561149,0.782071493917704,-0.0006605706389807,1.53830044790611,,,,fam
fam_cn_young,fam,L3,23,384275,333.64376950264,True,False,-637926.581917888,1275915.16383578,0.0150754086429375,0.007086742231597,2.12726922332834,0.0333977203884192,0.009800041769121,-0.0372549506182625,0.0065487949247303,-5.68882535587975,1.27916206394461e-08,-0.0242182537676387,1.53830044790611,59000.7786415725,10.0,0.0,fam
fam_cn_young,fam,L4,12,384275,199.923900604248,True,False,-638941.837438869,1277923.67487774,0.0117624949873932,0.002828112984546,4.15913192000046,3.19459366247208e-05,0.0076464223899849,-0.0306251205114926,0.0025687018822417,-11.922411363971,9.04520633003503e-33,-0.0199084129197118,1.53830044790611,2030.51104196231,11.0,0.0,fam
fam_cn_young,fam,L5,8,384275,193.854554176331,True,False,-639540.435062447,1279112.87012489,0.0124834489414167,0.0028251827392448,4.41863415346846,9.93266184009392e-06,0.0081150915339125,-0.0308006665802864,0.0025739372042907,-11.9663628657845,5.3314932576004e-33,-0.0200225298134778,1.53830044790611,1197.19524715631,4.0,6.459740955241839e-258,fam
fam_cn_young,fam,L6,3,384275,89.2173180580139,True,False,-642270.512928729,1284563.02585746,0.0018614129653163,0.0023699592947122,0.785419804242797,0.432207473048046,0.0012100451299029,-0.0222394680894243,0.0022561297244303,-9.85735343522376,6.37064314173068e-23,-0.0144571680517262,1.53830044790611,5460.1557325644,5.0,0.0,fam
fam_us_charismatic,fam,L0,63,461680,1538.51660680771,True,False,-830401.374479745,1660944.74895949,-0.000245423217525,0.006347960896144,-0.0386617406030584,0.969160077164312,-0.0001250569512745,-0.0082395753474177,0.0042919104805148,-1.91979198653492,0.0548841794854538,-0.0041985276826538,1.9624916090132,,,,fam
fam_us_charismatic,fam,L1,41,461680,1545.50647687912,False,,,,,,,,,,,,,,1.9624916090132,,,,fam
fam_us_charismatic,fam,L2,33,461680,1476.53773665428,False,,,,,,,,,,,,,,1.9624916090132,,,,fam
fam_us_charismatic,fam,L3,23,461680,729.533066034317,False,,,,,,,,,,,,,,1.9624916090132,,,,fam
fam_us_charismatic,fam,L4,12,461680,204.084347486496,True,False,-831136.328431305,1662312.65686261,0.0048609534932494,0.0024355829987358,1.99580695700889,0.0459549392629975,0.0024769295679657,-0.015113941250452,0.0023126924132726,-6.53521461120928,6.351839292749449e-11,-0.007701404266412,1.9624916090132,,,,fam
fam_us_charismatic,fam,L5,8,461680,168.820466995239,True,False,-832448.942143498,1664929.884287,0.0052464510843674,0.0024298857753271,2.15913486042823,0.0308397058412802,0.002673362301409,-0.015500597168138,0.0023195232850145,-6.6826650408214,2.34635473170806e-11,-0.0078984272324772,1.9624916090132,2625.22742438735,4.0,0.0,fam
fam_us_charismatic,fam,L6,3,461680,83.677229642868,True,False,-833084.294163425,1666190.58832685,0.0035030452375421,0.0022412719345934,1.56297198187938,0.118059185113462,0.0017849988358949,-0.0138025182451152,0.0021938174085762,-6.29155288455503,3.14305698074602e-10,-0.0070331603873993,1.9624916090132,1270.70403985283,5.0,1.41916869491399e-272,fam
fam_us_competent,fam,L0,63,454525,2975.82222890854,False,,,,,,,,,,,,,,1.97147276697518,,,,fam
fam_us_competent,fam,L1,41,454525,1053.78830575943,True,False,-751581.85514339,1503261.71028678,-0.0001533368915841,0.0041016072773437,-0.0373845863867011,0.970178362361539,-7.77778390616282e-05,-0.0070744492081913,0.0028761205741172,-2.45971927319591,0.0139045729819161,-0.0035884082837449,1.97147276697518,,,,fam
fam_us_competent,fam,L2,33,454525,1481.14750695229,False,,,,,,,,,,,,,,1.97147276697518,,,,fam
fam_us_competent,fam,L3,23,454525,509.100060939789,False,,,,,,,,,,,,,,1.97147276697518,,,,fam
fam_us_competent,fam,L4,12,454525,156.611075639725,True,False,-752178.558578064,1504397.11715613,0.0010597707640496,0.0021356609594661,0.496226125852175,0.619734880262527,0.000537552829439,-0.013425972582273,0.0020120275030441,-6.67285738488156,2.5087016099400298e-11,-0.0068101232779757,1.97147276697518,,,,fam
fam_us_competent,fam,L5,8,454525,127.520326375961,True,False,-755231.592004302,1510495.1840086,0.0016120605577152,0.0021420379292321,0.752582639044637,0.451700753373556,0.0008176935460227,-0.0131535403034556,0.0020279956353433,-6.48598057817265,8.81565227354181e-11,-0.0066719360895038,1.97147276697518,6106.06685247505,4.0,0.0,fam
fam_us_competent,fam,L6,3,454525,66.8921694755554,True,False,-755921.349485027,1511864.69897005,0.0005178751476339,0.0019616611124315,0.263998273887407,0.791781248822674,0.000262684403411,-0.0122065024035373,0.0019189605313509,-6.3609971149035,2.00448210431761e-10,-0.0061915653150338,1.97147276697518,1379.51496145036,5.0,3.7799391307842796e-296,fam
fam_us_critical,fam,L0,63,447155,2768.3328332901,False,,,,,,,,,,,,,,1.96126867280381,,,,fam
fam_us_critical,fam,L1,41,447155,1019.95890116692,True,False,-828349.929389061,1656797.85877812,-0.0010048021886161,0.0043740525459582,-0.229718819803526,0.818310269866303,-0.0005123225606717,-0.0053336665732737,0.0030484061943134,-1.74965743844217,0.0801774420333916,-0.0027194981734189,1.96126867280381,,,,fam
fam_us_critical,fam,L2,33,447155,1387.10925388336,False,,,,,,,,,,,,,,1.96126867280381,,,,fam
fam_us_critical,fam,L3,23,447155,520.784246921539,False,,,,,,,,,,,,,,1.96126867280381,,,,fam
fam_us_critical,fam,L4,12,447155,164.160636901855,True,False,-828811.497622138,1657662.99524428,-0.0011884399879424,0.0026030564399898,-0.456555597368119,0.647990500574422,-0.0006059547090218,-0.0075413911990734,0.0024644868310508,-3.0600249528856,0.0022131855133601,-0.0038451596681511,1.96126867280381,,,,fam
fam_us_critical,fam,L5,8,447155,138.232474327087,True,False,-829617.512461722,1659267.02492344,-0.0007832688512198,0.0025945221783505,-0.30189329571191,0.762733406708939,-0.0003993684608749,-0.0074678099130392,0.00246967732394,-3.02379984650197,0.0024962152648151,-0.0038076424798869,1.96126867280381,1612.02967916825,4.0,0.0,fam
fam_us_critical,fam,L6,3,447155,65.6910421848297,True,False,-830047.103410455,1660116.20682091,-0.0002854796010911,0.0023964231331915,-0.11912737660438,0.905174441783526,-0.0001455586402055,-0.0072293697142142,0.0023472694609802,-3.0799061779618,0.0020706581215148,-0.0036860680101922,1.96126867280381,859.181897464441,5.0,1.81335783323778e-183,fam
fam_us_feminine,fam,L0,63,433689,1177.57009673119,True,False,-867336.628420209,1734815.25684042,0.0222858436256052,0.0305807327262628,0.728754403143063,0.466151907747025,0.0113322124099804,0.0088544513730297,0.0343354783229768,0.25788053073676,0.79649911100975,0.0045024332674456,1.96659247279709,,,,fam
fam_us_feminine,fam,L1,41,433689,640.153654098511,True,False,-868715.633861703,1737529.26772341,0.0777989257598673,0.0054665850214702,14.2317233618994,5.8228902553578805e-46,0.0395602682487713,-0.0328444874982567,0.0037894350936758,-8.66738357732282,4.42163384591509e-18,-0.0167012169285597,1.96659247279709,2758.01088298834,22.0,0.0,fam
fam_us_feminine,fam,L2,33,433689,567.040115833282,True,False,-869699.609511256,1739481.21902251,0.011906410093136,0.0042805636977443,2.78150517872452,0.0054107467398656,0.0060543352310311,0.0034081268671271,0.0034739514267288,0.981051963163535,0.326567117337556,0.0017330112436969,1.96659247279709,1967.95129910694,8.0,0.0,fam
fam_us_feminine,fam,L3,23,433689,301.153841733932,True,False,-909822.141616521,1819706.28323304,-0.0166379686415031,0.005324192812018,-3.12497485138914,0.0017782026153727,-0.0084603032258325,0.011523229559138,0.0037701556524406,3.05643337342803,0.0022398725432277,0.0058594903207111,1.96659247279709,80245.0642105292,10.0,0.0,fam
fam_us_feminine,fam,L4,12,433689,174.807413339615,True,False,-909987.162953468,1820014.32590694,-0.0181100704591321,0.0032862233376762,-5.5109067760252,3.56989772274663e-08,-0.0092088578135225,0.0105202332718886,0.0031737229234626,3.31479260338535,0.0009171114063645,0.0053494729677906,1.96659247279709,330.042673894204,11.0,4.0192970436070397e-64,fam
fam_us_feminine,fam,L5,8,433689,139.154558181763,True,False,-910085.812688197,1820203.62537639,-0.0183864890525076,0.0032798474542168,-5.60589762455817,2.07178401143874e-08,-0.0093494149432782,0.0106819767939259,0.0031864662038306,3.35229564998513,0.000801443826192,0.0054317185393946,1.96659247279709,197.299469457706,4.0,1.43034470622788e-41,fam
fam_us_feminine,fam,L6,3,433689,96.4123394489288,True,False,-913026.348997586,1826074.69799517,-0.0271156151411819,0.003121647029205,-8.68631683451009,3.74379816704169e-18,-0.013788121085715,0.0033661640341958,0.0030578538361114,1.1008256818699,0.2709725320713,0.0017116734050182,1.96659247279709,5881.0726187781,5.0,0.0,fam
fam_us_practical,fam,L0,63,448175,1647.4492328167,True,False,-792863.413641731,1585868.82728346,0.0039058717350389,0.0043749377934313,0.892783376463848,0.371973190260569,0.0019936338411598,-0.0105733532184856,0.0035968450003575,-2.93961880966084,0.0032861625618876,-0.0053968476746968,1.95917206780895,,,,fam
fam_us_practical,fam,L1,41,448175,751.891450405121,True,False,-792873.401031584,1585844.80206317,0.0039815431584335,0.0040847769330133,0.974727194098285,0.329695599901011,0.0020322580256497,-0.0113915605129278,0.0031009649079165,-3.67355350711832,0.0002392005592866,-0.0058144767884873,1.95917206780895,19.9747797052842,22.0,0.584617401995551,fam
fam_us_practical,fam,L2,33,448175,1295.92751383781,False,,,,,,,,,,,,,,1.95917206780895,,,,fam
fam_us_practical,fam,L3,23,448175,701.657737970352,False,,,,,,,,,,,,,,1.95917206780895,,,,fam
fam_us_practical,fam,L4,12,448175,249.018774032593,True,False,-793257.723646872,1586555.44729374,0.0036927841857873,0.0024097315664581,1.53244628455236,0.125412343288481,0.0018848697602743,-0.0155185838229678,0.0022887968151474,-6.78023655060368,1.1997927309810098e-11,-0.0079209907480577,1.95917206780895,,,,fam
fam_us_practical,fam,L5,8,448175,228.371573209763,True,False,-794191.743691635,1588415.48738327,0.0030727647587445,0.0023999788097146,1.28032995387566,0.20042911733011,0.0015683996363734,-0.0157643684951668,0.002293590901241,-6.87322594741583,6.27660300370104e-12,-0.00804644408431,1.95917206780895,1868.04008952715,4.0,0.0,fam
fam_us_practical,fam,L6,3,448175,102.615624427795,True,False,-794879.771931848,1589781.5438637,0.0016794225003867,0.0022051851817033,0.761578897918002,0.446311373251181,0.0008572103124484,-0.013606709506346,0.0021586756934853,-6.30326711298502,2.91435987256394e-10,-0.0069451324515682,1.95917206780895,1376.05648042588,5.0,2.1225188611524e-295,fam
fam_us_strong,fam,L0,63,465295,1374.75782132149,True,False,-818178.725220713,1636499.45044143,0.0308318238057546,0.0099763510740543,3.09049105999684,0.0019982582015912,0.0157508152039759,-0.0067894973130062,0.0090016956590845,-0.754246485344599,0.450701229443658,-0.0034684979448115,1.9574747977471,,,,fam
fam_us_strong,fam,L1,41,465295,812.563100576401,True,False,-818367.734360371,1636833.46872074,0.0267938493976635,0.0048038663165867,5.57755933073115,2.43916604197616e-08,0.0136879664701181,-0.0199268980713528,0.0033606723644124,-5.92943789533516,3.0397345236953e-09,-0.010179900192987,1.9574747977471,378.018279316369,22.0,1.38967197172688e-66,fam
fam_us_strong,fam,L2,33,465295,676.890217065811,True,False,-819050.239825125,1638182.47965025,0.006779189248883,0.0041165117026157,1.64682861087832,0.0995932787872747,0.0034632319438724,-0.0015708377307356,0.0031727131007456,-0.495108659641004,0.620523421430816,-0.000802481713963,1.9574747977471,1365.01092950837,8.0,2.07835773998391e-289,fam
fam_us_strong,fam,L3,23,465295,708.084584236145,False,,,,,,,,,,,,,,1.9574747977471,,,,fam
fam_us_strong,fam,L4,12,465295,278.604196548462,True,False,-822819.801897339,1645679.60379468,0.0172344643332608,0.0023678897312198,7.27840663609882,3.37785875753474e-13,0.008804437407366,0.0120450185862427,0.0022616987012472,5.32565128131366,1.00591954066938e-07,0.0061533454224317,1.9574747977471,,,,fam
fam_us_strong,fam,L5,8,465295,204.721288442612,True,False,-824394.421196472,1648820.84239294,0.0188381713917639,0.0023574800736351,7.99080832217436,1.34056849880925e-15,0.0096237108204126,0.0112979304382197,0.00227057633531,4.97579855058121,6.49791981252455e-07,0.0057716862823586,1.9574747977471,3149.23859826522,4.0,0.0,fam
fam_us_strong,fam,L6,3,465295,108.731843948364,True,False,-826203.546784832,1652429.09356966,0.0147139182670791,0.0021706806876879,6.77848121583994,1.2144576267641098e-11,0.0075167855463649,0.0102314600676182,0.0021239726566643,4.81713360834247,1.45635175960079e-06,0.0052268668181035,1.9574747977471,3618.25117672002,5.0,0.0,fam
