"label","level","term","n_identities","r","ci_lo","ci_hi","p","sd_pos1","sd_pos2","secs"
"fam_us_traitspace","L0","(Intercept)",48,0.633010548569124,0.425385862831586,0.777333788498539,1.38013626078809e-06,0.639378470778719,0.544394955780737,989.747983932495
"fam_us_traitspace","L0","sem_dissim_z",48,0.448052729158588,0.187830190532908,0.649501169526444,0.0014055610635101,0.50791347664441,0.389510631317449,989.747983932495
"fam_us_traitspace","L0","vis_dissim_z",48,0.123421901112847,-0.166553571690425,0.393748453384041,0.403293182264898,0.330483936528501,0.236169128021265,989.747983932495
"fam_us_traitspace","L0","FAM",48,0.384999330290293,0.113253636442662,0.603154005389571,0.00689093215462478,0.0974751245300665,0.0784131186381312,989.747983932495
"fam_us_traitspace","L0","SXF",48,0.175024229744331,-0.114820546572376,0.437406502709995,0.234105150500555,0.0909050312581843,0.0444230465581918,989.747983932495
"fam_us_traitspace","L0","VXF",48,-0.0853827078507772,-0.360765174305864,0.203693636556786,0.563931997183225,0.0814032562460864,0.0595126974388416,989.747983932495
