participant,unique_sem,unique_vis,shared,total_r2
273,0.0029280033177072617,0.04294797422638286,0.005793210486206957,0.051669188030297075
274,0.011672541893684274,0.023255946186719334,0.007399127273163608,0.042327615353567216
275,0.04634557573814069,0.04082457894640534,0.019361430139816393,0.10653158482436242
276,0.0010794251426694546,0.012728512341702136,-0.0009224015336927183,0.012885535950678872
277,0.08510854529716572,0.03994569563108652,0.02623448131301409,0.15128872224126633
278,0.025996987452752696,0.04020964485520817,0.014439688645356386,0.08064632095331725
279,0.017262644520718018,0.003638719315152361,0.0036996894198516594,0.02460105325572204
280,0.0017360831469581672,0.012260183711821915,0.002216298854620158,0.01621256571340024
281,0.007060935076239061,0.011645151379254925,0.004054522960448503,0.02276060941594249
282,0.015342262626149128,0.02034182894969827,0.007873054706658889,0.04355714628250629
283,0.06057315724307777,0.03706981830377121,0.0211840617939536,0.11882703734080258
284,0.05577829017188729,0.031585394658135924,0.018794325342737506,0.10615801017276072
285,0.06794046925560138,0.050891664504175704,0.026207402976122895,0.14503953673589998
286,1.7226546423998457e-05,0.015105650480615518,0.00032603145496323815,0.015448908482002754
287,0.04178914927793986,0.020866251879279818,0.013263108957475622,0.0759185101146953
288,0.03197306041834258,0.028722754539438733,0.013487739017373213,0.07418355397515453
289,0.019964724808619883,0.002852551109419621,0.003622653973564538,0.02643992989160404
290,0.03430278465014813,0.028742695027861864,0.013980665963240324,0.07702614564125032
291,0.023637954329337352,0.011081597351396688,0.007282356157826575,0.042001907838560615
292,0.00937037133600871,0.031519862614983185,0.00787061583125237,0.048760849782244264
293,0.007462207926138165,0.006176699841429656,0.0030230739145981067,0.016661981682165927
294,0.0721627574399274,0.004499023245290057,0.009409479373490348,0.0860712600587078
295,0.02725262061135658,0.07206060906102807,0.0200852424949155,0.11939847216730015
296,0.006237438929977301,0.015319654243843739,0.0044185037952126915,0.025975596969033732
297,0.03389121221558056,0.02110589821974196,0.011952616132233307,0.06694972656755582
298,0.0018741441153177218,0.019428693241591244,0.00300144935756097,0.024304286714469936
299,0.029573696448911946,0.026944618972553402,0.01256316946842495,0.0690814848898903
300,0.010479137669190064,0.008169499758217014,0.004122085127645114,0.022770722555052192
301,0.031743803825354466,0.018266030537679834,0.010778323278244573,0.06078815764127887
302,0.02925526193753536,0.014499580161618453,0.009252493732991973,0.053007335832145785
303,0.02060972219656987,0.017119820637133132,0.008363949880062505,0.046093492713765505
304,0.04760173273011448,0.025761977619372822,0.015696509195866182,0.08906021954535348
305,0.05028882023866876,0.04787925544821414,0.021835719130187337,0.12000379481707024
306,6.014973033530158e-05,0.0075406505218812425,0.0005139218608326557,0.0081147221130492
307,0.03678055716821682,0.05516863155977436,0.02010803527265248,0.11205722400064366
308,0.007596819011246869,0.04949000028372408,0.00925520229946697,0.06634202159443792
309,0.01980342837849669,0.00933844168634268,0.006117844300860487,0.03525971436569986
310,0.00582229575158455,0.03642402236121545,0.006929550641268212,0.04917586875406821
311,0.055133632447151526,0.019348678690657928,0.014847341674592895,0.08932965281240235
312,0.03768088330371855,0.0283173508586555,0.014558196452237993,0.08055643061461204
313,0.0500679551217017,0.02473977307575681,0.01581222151381312,0.09061994971127163
314,0.03675225703942553,0.025649781841826647,0.013696342786725824,0.076098381667978
315,0.07887053645299258,0.03945398529868105,0.025053749388646795,0.14337827114032042
316,0.0012508037843126374,0.007480076903576216,-0.0008524167916564851,0.007878463896232368
317,0.03871656249171962,0.034048479948135535,0.01616118484729756,0.08892622728715271
318,0.004209977316899982,0.014910111423342975,0.0036376535142829125,0.02275774225452587
319,0.045682759026001385,0.022483153235202447,0.014400166353695454,0.08256607861489929
320,0.06375893769182528,0.0541407468674554,0.026157375260514537,0.14405705981979522
321,0.030103419483734406,0.02455662485159038,0.01210812881672585,0.06676817315205064
322,0.07469030461494086,0.06962505579360945,0.03209179782825533,0.17640715823680564
323,0.04021771158243259,0.04306567005111561,0.018520441766630924,0.10180382340017913
324,0.05296838496545897,0.045361071808482034,0.021821717438397115,0.12015117421233812
325,0.0512090134234825,0.03876915236233314,0.01985647701359905,0.10983464279941468
326,0.050822409332858864,0.01753264883783212,0.013579257301940206,0.08193431547263119
327,0.03394568256351993,0.037324151154107255,0.015841650407974917,0.0871114841256021
328,0.027746315414000966,0.03551171934512776,0.01398413967213108,0.0772421744312598
329,0.03808522460412944,0.018227516215113315,0.01184803513741739,0.06816077595666015
330,0.02457721059397755,0.012727797559526688,0.007936293714609355,0.04524130186811359
331,0.01996047534670664,0.04370915024096844,0.0133008651758324,0.07697049076350748
332,0.04999893207405448,0.046710635421583824,0.021506258807463485,0.11821582630310179
333,0.09713457045634222,0.07060221032904535,0.0369220448839912,0.20465882566937876
334,0.02170395509842793,0.053751141872475316,0.015443241341963065,0.09089833831286631
335,0.049927004032622735,0.02229997756214397,0.015035816633941157,0.08726279822870786
336,0.02462596030752784,0.009475501214690096,0.006918911362448821,0.041020372884666756
337,0.044889883567734046,0.03578780230136647,0.017852915609604447,0.09853060147870496
338,0.0056829207959259165,0.020746713399675598,0.004993141282184754,0.03142277547778627
339,0.06736481894075352,0.02911681185480497,0.019978077302521546,0.11645970809808004
340,2.732935304061712e-05,0.007274496146791987,8.228541476440476e-05,0.0073841109145970085
341,0.04784786396468965,0.0219427196678742,0.014589116095104604,0.08437969972766846
342,0.07526224899777345,0.012527472871466827,0.014567030744483178,0.10235675261372346
343,0.06776852303592096,0.019615177827846608,0.016719157994453004,0.10410285885822057
344,0.02208840480871954,0.03878689970018423,0.013104539723252762,0.07397984423215653
345,0.010848758762482369,0.034385202007063964,0.008820656362120372,0.054054617131666705
346,0.012293793188524083,0.027769058788018497,0.008328221271917902,0.04839107324846048
347,0.002813343990494932,0.023360595084040092,-0.002155281770184647,0.024018657304350377
348,0.06524197228973783,0.03930917480463991,0.022646453148839174,0.1271976002432169
349,0.007035180415982389,0.0012234007162718052,0.0013873618326344372,0.009645942964888632
350,0.035252822475273504,0.006859191783604945,0.007296682315609759,0.04940869657448821
351,0.08969833648380121,0.02655499418037588,0.022355834994228108,0.1386091656584052
352,0.08911909158502818,0.06581264898440453,0.03413870227822091,0.18907044284765362
353,0.04760713239747316,0.05083978557295443,0.02189333257041859,0.12034025054084618
354,0.05171073938160875,0.04322281599345201,0.021050074683224396,0.11598363005828516
355,0.02480376249379357,0.025032754568686033,0.011087962233522153,0.060924479296001754
356,0.04848034137884083,0.04762090398728902,0.021380716544735168,0.11748196191086502
357,0.0412917603059062,0.007289130584115067,0.00819543124848987,0.05677632213851114
358,0.03338316418964227,0.05361231882122286,0.018906647720315473,0.1059021307311806
359,0.03693619952209093,0.004158676617273871,0.006073597365566452,0.04716847350493125
360,0.022278650303283576,0.01142519313142587,0.00716078165177414,0.040864625086483586
361,0.13188079137305386,0.02461054015567221,0.02680831355958402,0.1832996450883101
362,0.002052206356502828,0.021464787130709984,0.0033042249473481666,0.02682121843456098
