dataset,trait,variant,n_pairs_rec,n_pairs_unrec,n_obs,converged,AIC,sem_dissim_z_beta,sem_dissim_z_se,sem_dissim_z_t,sem_dissim_z_p,sem_dissim_z_ci_lower,sem_dissim_z_ci_upper,vis_dissim_z_beta,vis_dissim_z_se,vis_dissim_z_t,vis_dissim_z_p,vis_dissim_z_ci_lower,vis_dissim_z_ci_upper,recognized_beta,recognized_se,recognized_t,recognized_p,recognized_ci_lower,recognized_ci_upper,sem_dissim_z_X_recognized_beta,sem_dissim_z_X_recognized_se,sem_dissim_z_X_recognized_t,sem_dissim_z_X_recognized_p,sem_dissim_z_X_recognized_ci_lower,sem_dissim_z_X_recognized_ci_upper,vis_dissim_z_X_recognized_beta,vis_dissim_z_X_recognized_se,vis_dissim_z_X_recognized_t,vis_dissim_z_X_recognized_p,vis_dissim_z_X_recognized_ci_lower,vis_dissim_z_X_recognized_ci_upper
us,warm,any,41851,252129,293980,False,1035270.9670699603,0.0846570394699757,0.0040119001190106795,21.101482329737518,1.422097903014313e-98,0.07679385972714281,0.09252021921280859,0.036731351519911866,0.0031759153055733323,11.565595422350514,6.285247633611051e-31,0.030506671903038615,0.04295603113678512,0.01015924948729584,0.009807053741072857,1.035912492734485,0.30024408159816524,-0.009062222639655755,0.029380721614247436,-0.013454714438437338,0.0076903034880502815,-1.749568721097183,0.08019385239727816,-0.028527432305198643,0.0016180034283239646,-0.020212579660006728,0.007454556872103062,-2.711439460023115,0.006699568515337662,-0.03482324265003428,-0.005601916669979171
us,critical,any,40101,243860,283961,True,1053562.6188332601,0.039957371753084364,0.004392720158541126,9.096270718586972,1.0221702243561235e-19,0.03134779844818068,0.048566945057988045,0.03977172813220782,0.0035316225241542425,11.261602240950824,2.0977003324801454e-29,0.03284987517787507,0.04669358108654057,0.012184637098696716,0.010955452012038527,1.1121984821171673,0.26605493233416416,-0.009287654279255663,0.0336569284766491,0.0013239759752660446,0.00860557151602091,0.15385102230586445,0.8777273353620977,-0.015542634262518685,0.018190586213050773,-0.014423213367513016,0.008358509834271539,-1.7255723392673412,0.084425486692026,-0.030805591607109085,0.0019591648720830527
us,competent,any,41966,245162,287128,True,945749.9108862823,0.0465903831156818,0.003629067879625715,12.838112887678175,1.0814473573939483e-37,0.03947754077416426,0.053703225457199334,0.037957349156216895,0.002872980500371182,13.211836680169915,7.746858952166083e-40,0.032326410847203516,0.043588287465230274,0.005769464153482085,0.008822142514627531,0.6539753970099711,0.5131282917072035,-0.0115216174416675,0.023060545748631672,0.0009085948306607265,0.006878093036152067,0.1320998168947476,0.8949054365727824,-0.012572219802513072,0.014389409463834525,-0.022648201044460192,0.006659319640801621,-3.400978217909044,0.0006715435254383861,-0.03570022770197158,-0.009596174386948809
us,practical,any,39959,244844,284803,True,1006322.0423995649,0.05562066311715671,0.004065053190660147,13.682640917208799,1.5733809471489654e-42,0.04765330526822319,0.06358802096609023,0.0446378695896232,0.0032359532850570792,13.794349194023,2.8945819012916103e-43,0.038295517695257256,0.05098022148398915,-0.03758472443138583,0.010079955429129693,-3.7286597838291144,0.0001925569967076314,-0.05734107403824901,-0.01782837482452265,0.02146663653555738,0.007895469971320178,2.7188548133972588,0.006551265975193019,0.005991799750752343,0.03694147332036242,-0.0344636987738603,0.007663452105324025,-4.497150670507533,6.889752652612442e-06,-0.04948378889754304,-0.019443608650177566
us,feminine,any,39492,235083,274575,True,1161732.0061630798,1.2333676887321772,0.006001715054882273,205.50254009957666,0.0,1.221604543379136,1.2451308340852183,0.23008564437947912,0.004708010640754901,48.87109693163019,0.0,0.2208581130847682,0.23931317567419005,0.10886062658982938,0.01441371383850449,7.552573043251449,4.2849088609932695e-14,0.08061026658289401,0.13711098659676474,-0.06671750558754948,0.01129071971285459,-5.909056932091846,3.4447610914140182e-09,-0.08884690958428089,-0.044588101590818066,-0.02695285271599788,0.010951393923287847,-2.461134436839438,0.01385045696920042,-0.04841719038615286,-0.005488515045842898
us,strong,any,41321,253860,295181,True,1036644.841380694,0.17765451875818208,0.004019810074119572,44.19475434970454,0.0,0.16977583578821645,0.18553320172814772,0.07448889085287012,0.003159247255421748,23.57805034887215,8.449614297651916e-123,0.06829688001398648,0.08068090169175376,0.04824708223839298,0.009822150903643044,4.9120689258091215,9.016950533379935e-07,0.028996020216535075,0.06749814426025089,0.050651038388174446,0.007699146550279946,6.57878611056348,4.750935396759758e-11,0.03556098843792996,0.06574108833841893,0.011511686354728866,0.00746374300409079,1.542347632872601,0.12299021302095547,-0.0031169811231518685,0.0261403538326096
us,youthful,any,41948,249344,291292,True,1047924.8402788942,0.15117541255139477,0.004241595523293677,35.64116656602001,1.330560006604792e-277,0.14286203808875284,0.1594887870140367,0.17638571659858726,0.00332998278729229,52.9689574587897,0.0,0.16985907026635608,0.18291236293081845,0.005672491850903642,0.010223226215610616,0.5548631842110552,0.5789886913729916,-0.014364663337498876,0.025709647039306158,-0.007188276258674075,0.007974330401023683,-0.9014269408439985,0.36736210787985957,-0.022817676645503337,0.008441124128155186,-0.04432470506075972,0.0077457899360202625,-5.722425398426629,1.0511660729616182e-08,-0.059506174367172246,-0.029143235754347203
us,charismatic,any,41581,250768,292349,True,1046313.908737622,0.0543338438065009,0.004111070391697742,13.2164712908413,8.376714131311546e-40,0.04627629390086436,0.06239139371213744,0.03460270576943408,0.0032717623887196096,10.576167110648798,3.9077913597283943e-26,0.028190169321570913,0.04101524221729726,-0.11470729428952098,0.010132405828645786,-11.320834975364564,1.0578336523419924e-29,-0.13456644479041044,-0.09484814378863152,0.010192576337623905,0.007931389593157579,1.2850933897405639,0.19876076574406576,-0.005352661612320739,0.02573781428756855,-0.02806049345175141,0.007698470785019729,-3.6449438122638145,0.000267496908948715,-0.04314921892642387,-0.012971767977078948
