dataset,trait,sem_delta,sem_delta_z,sem_delta_p,sem_delta_p_maxt,vis_delta,vis_delta_z,vis_delta_p,vis_delta_p_maxt,n_perm
us,warm,-0.015891916513442,-1.364173944363251,0.1725128266106859,1.0,-0.0066405149260816,-0.8051256715521662,0.4207471630539969,1.0,200
us,critical,0.0077002676959728,0.6773582033593954,0.4981787104995298,1.0,-0.0079687020829989,-0.889989599704274,0.3734714705889398,1.0,200
us,competent,-0.0219274208657895,-2.1722213831260158,0.0298389685553686,1.0,-0.0238973679315829,-3.27486204954408,0.0010571358214777,1.0,200
us,practical,0.0085040230340707,0.770210458632324,0.4411750609482009,1.0,-0.0274348241414627,-3.3473498146253884,0.0008158818324928,1.0,200
us,feminine,0.0289208640625679,1.6843089170298116,0.0921219829895372,1.0,-0.0844419263783713,-7.261140737216576,3.838393118272814e-13,0.8407960199004975,200
us,strong,0.101068231900134,8.281347379557616,1.217893483573131e-16,0.0945273631840796,-0.0229977866012834,-2.7214212557347035,0.006500186938708,1.0,200
us,youthful,-0.0219878790533075,-1.8232590163007552,0.0682641704124582,1.0,-0.0429138189259725,-5.203064034248991,1.9602928592939665e-07,1.0,200
us,charismatic,-0.0098608305987022,-0.8876745740483385,0.3747158265940161,1.0,-0.0109552333394047,-1.3417306096595705,0.1796833583920294,1.0,200
