"label","fit","level","n","secs","conv_code","conv_msg","pdHess","max_abs_grad","hess_cond","logLik","AIC","npar","sigma","sem","sem_se","sem_z","sem_p","vis","vis_se","vis_z","vis_p","fam_sd","warnings","int_lrt_chisq","int_lrt_df","int_lrt_p"
"fam_cn_trustworthy","selected","L0",381025,1464.34820795059,0,"relative convergence (4)",TRUE,0.388882523470698,10024226048.5543,-612995.060035313,1226132.12007063,71,1.20000368026857,0.0204244420507294,0.00774754574862317,2.63624671778918,0.00838287564226822,-0.00287991708275418,0.00590985434039033,-0.487307625007212,0.626040344965332,1.54060091414864,"",6.89333652239293,2,0.0318515809384301
"fam_cn_trustworthy","nointer","L0",381025,1323.64575958252,0,"relative convergence (4)",TRUE,0.220018495102596,207961731223.259,-612998.506703574,1226135.01340715,69,1.20000721743328,NA,NA,NA,NA,NA,NA,NA,NA,1.54060091414864,"",NA,NA,NA
