"label","fit","level","n","secs","conv_code","conv_msg","pdHess","max_abs_grad","hess_cond","logLik","AIC","npar","sigma","sem","sem_se","sem_z","sem_p","vis","vis_se","vis_z","vis_p","fam_sd","warnings","int_lrt_chisq","int_lrt_df","int_lrt_p"
"fam_cn_charismatic","selected","L0",378918,1390.05697107315,0,"relative convergence (4)",TRUE,1.00305524946227,1680626.85310518,-630491.376215717,1261124.75243143,71,1.26723845648006,-0.0258863857551317,0.0102565656902506,-2.52388436216404,0.01160661011084,0.00570555980388211,0.00746843358541321,0.763956690332734,0.444893052367915,1.53999932771746,"",6.35505857528187,2,0.041688528345983
"fam_cn_charismatic","nointer","L0",378918,1193.06501698494,0,"relative convergence (4)",TRUE,0.524850969342163,1530552.28702847,-630494.553745005,1261127.10749001,69,1.26724045928845,NA,NA,NA,NA,NA,NA,NA,NA,1.53999932771746,"",NA,NA,NA
