"label","fit","level","n","secs","conv_code","conv_msg","pdHess","max_abs_grad","hess_cond","logLik","AIC","npar","sigma","sem","sem_se","sem_z","sem_p","vis","vis_se","vis_z","vis_p","fam_sd","warnings","int_lrt_chisq","int_lrt_df","int_lrt_p"
"fam_us_warm","selected","L0",464055,1555.37059259415,0,"relative convergence (4)",TRUE,0.487691435071281,1267283.72052999,-818235.432292118,1636612.86458424,71,1.40189098301785,-0.00386990783309438,0.00824560686196823,-0.469329656128019,0.638834020598377,-0.00856945230603571,0.00534954274803191,-1.60190369713157,0.109176906825984,1.96305279111654,"",3.0607250649482,2,0.216457180332704
"fam_us_warm","nointer","L0",464055,1347.99759602547,0,"relative convergence (4)",TRUE,0.256158719368992,1485312.04719176,-818236.96265465,1636611.9253093,69,1.40189223622444,NA,NA,NA,NA,NA,NA,NA,NA,1.96305279111654,"",NA,NA,NA
