"label","fit","level","n","secs","conv_code","conv_msg","pdHess","max_abs_grad","hess_cond","logLik","AIC","npar","sigma","sem","sem_se","sem_z","sem_p","vis","vis_se","vis_z","vis_p","fam_sd","warnings","int_lrt_chisq","int_lrt_df","int_lrt_p"
"fam_us_strong","selected","L0",465295,1498.3016834259,0,"relative convergence (4)",TRUE,0.466012255495238,175660.196427224,-818178.725220713,1636499.45044143,71,1.39418045818667,0.0308318238057546,0.0099763510740543,3.09049105999684,0.00199825820159126,-0.00678949731300624,0.00900169565908453,-0.754246485344599,0.450701229443658,1.9574747977471,"",9.1463551511988,2,0.0103250987543027
"fam_us_strong","nointer","L0",465295,1441.0793299675,0,"relative convergence (4)",TRUE,0.218348527952108,178083.288963406,-818183.298398289,1636504.59679658,69,1.39417113240959,NA,NA,NA,NA,NA,NA,NA,NA,1.9574747977471,"",NA,NA,NA
