"label","fit","level","n","secs","conv_code","conv_msg","pdHess","max_abs_grad","hess_cond","logLik","AIC","npar","sigma","sem","sem_se","sem_z","sem_p","vis","vis_se","vis_z","vis_p","fam_sd","warnings","int_lrt_chisq","int_lrt_df","int_lrt_p"
"fam_us_traitspace","selected","L0",489741,1437.61265873909,0,"relative convergence (4)",TRUE,1.16164228644631,80247.6857120695,-993086.327867381,1986314.65573476,71,1.82355083627568,0.0104205557105021,0.0180324925540931,0.577876612411896,0.563347426253228,-0.00312049924536788,0.0169538818823877,-0.184058097550483,0.853967878122589,1.96314049502881,"",0.33149068034254,2,0.84726197030682
"fam_us_traitspace","nointer","L0",489741,1390.8156170845,0,"relative convergence (4)",TRUE,1.01170771617755,80441.1332964565,-993086.493612721,1986310.98722544,69,1.82355367454035,NA,NA,NA,NA,NA,NA,NA,NA,1.96314049502881,"",NA,NA,NA
