"label","fit","level","n","secs","conv_code","conv_msg","pdHess","max_abs_grad","hess_cond","logLik","AIC","npar","sigma","sem","sem_se","sem_z","sem_p","vis","vis_se","vis_z","vis_p","fam_sd","warnings","int_lrt_chisq","int_lrt_df","int_lrt_p"
"fam_cn_strong","selected","L0",383109,1304.4446117878,0,"relative convergence (4)",TRUE,0.0988925024978266,429534.502605353,-610941.109553551,1222024.2191071,71,1.18170757127113,0.0230790720499756,0.0118736983272346,1.94371386352636,0.0519299658798889,-0.00294967139207902,0.0114110865559885,-0.258491720101014,0.796027438253816,1.53884523692885,"",3.65699078864418,2,0.160655108606347
"fam_cn_strong","nointer","L0",383109,1060.35265469551,0,"relative convergence (4)",TRUE,0.0954818422576559,400040.833632626,-610942.938048946,1222023.87609789,69,1.18170043060097,NA,NA,NA,NA,NA,NA,NA,NA,1.53884523692885,"",NA,NA,NA
