"label","fit","level","group","type","term1","term2","value"
"fam_us_youthful","nointer","L0","participant","sd","vis_dissim_z",NA,0.0682507603825336
"fam_us_youthful","nointer","L0","participant","sd","FAM",NA,0.12221900309945
"fam_us_youthful","nointer","L0","participant","sd","SXF",NA,0.0430619300219969
"fam_us_youthful","nointer","L0","participant","sd","VXF",NA,0.0197257488454661
"fam_us_youthful","nointer","L0","participant","cor","(Intercept)","sem_dissim_z",0.124201862379864
"fam_us_youthful","nointer","L0","participant","cor","(Intercept)","vis_dissim_z",0.335601663621903
"fam_us_youthful","nointer","L0","participant","cor","sem_dissim_z","vis_dissim_z",0.0167513008406397
"fam_us_youthful","nointer","L0","participant","cor","(Intercept)","FAM",0.172724000982631
"fam_us_youthful","nointer","L0","participant","cor","sem_dissim_z","FAM",0.166253348644123
"fam_us_youthful","nointer","L0","participant","cor","vis_dissim_z","FAM",0.0373274936689757
"fam_us_youthful","nointer","L0","participant","cor","(Intercept)","SXF",-0.0929262606770169
"fam_us_youthful","nointer","L0","participant","cor","sem_dissim_z","SXF",-0.185342493519816
"fam_us_youthful","nointer","L0","participant","cor","vis_dissim_z","SXF",0.0703364685347948
"fam_us_youthful","nointer","L0","participant","cor","FAM","SXF",0.202756108513036
"fam_us_youthful","nointer","L0","participant","cor","(Intercept)","VXF",0.328935119727562
"fam_us_youthful","nointer","L0","participant","cor","sem_dissim_z","VXF",-0.219574508503109
"fam_us_youthful","nointer","L0","participant","cor","vis_dissim_z","VXF",-0.338934102295126
"fam_us_youthful","nointer","L0","participant","cor","FAM","VXF",0.643326547082025
"fam_us_youthful","nointer","L0","participant","cor","SXF","VXF",0.212589981652016
"fam_us_youthful","nointer","L0","target1","sd","(Intercept)",NA,0.35273800968437
"fam_us_youthful","nointer","L0","target1","sd","sem_dissim_z",NA,0.223700699076438
"fam_us_youthful","nointer","L0","target1","sd","vis_dissim_z",NA,0.376139141440993
"fam_us_youthful","nointer","L0","target1","sd","FAM",NA,0.0492904256892195
"fam_us_youthful","nointer","L0","target1","sd","SXF",NA,0.0672907749999903
"fam_us_youthful","nointer","L0","target1","sd","VXF",NA,0.0460142979526339
"fam_us_youthful","nointer","L0","target1","cor","(Intercept)","sem_dissim_z",-0.0111171889436314
"fam_us_youthful","nointer","L0","target1","cor","(Intercept)","vis_dissim_z",0.416993141616519
"fam_us_youthful","nointer","L0","target1","cor","sem_dissim_z","vis_dissim_z",0.348233330512231
