"label","fit","level","group","type","term1","term2","value"
"fam_cn_young","nointer","L0","participant","sd","FAM",NA,0.115552511505837
"fam_cn_young","nointer","L0","participant","sd","SXF",NA,0.0818572277825863
"fam_cn_young","nointer","L0","participant","sd","VXF",NA,0.0436851673312982
"fam_cn_young","nointer","L0","participant","cor","(Intercept)","sem_dissim_z",0.251555328943476
"fam_cn_young","nointer","L0","participant","cor","(Intercept)","vis_dissim_z",0.69915828287965
"fam_cn_young","nointer","L0","participant","cor","sem_dissim_z","vis_dissim_z",0.109268613472
"fam_cn_young","nointer","L0","participant","cor","(Intercept)","FAM",0.0709873151005159
"fam_cn_young","nointer","L0","participant","cor","sem_dissim_z","FAM",-0.102378093486705
"fam_cn_young","nointer","L0","participant","cor","vis_dissim_z","FAM",0.0436467775093197
"fam_cn_young","nointer","L0","participant","cor","(Intercept)","SXF",0.0792231139826368
"fam_cn_young","nointer","L0","participant","cor","sem_dissim_z","SXF",-0.13634640399823
"fam_cn_young","nointer","L0","participant","cor","vis_dissim_z","SXF",-0.10610219659866
"fam_cn_young","nointer","L0","participant","cor","FAM","SXF",0.191420338409588
"fam_cn_young","nointer","L0","participant","cor","(Intercept)","VXF",-0.0137444978579777
"fam_cn_young","nointer","L0","participant","cor","sem_dissim_z","VXF",-0.23050200012435
"fam_cn_young","nointer","L0","participant","cor","vis_dissim_z","VXF",0.081066146119845
"fam_cn_young","nointer","L0","participant","cor","FAM","VXF",0.67400914697353
"fam_cn_young","nointer","L0","participant","cor","SXF","VXF",-0.194381982220591
"fam_cn_young","nointer","L0","target1","sd","(Intercept)",NA,0.449696555335771
"fam_cn_young","nointer","L0","target1","sd","sem_dissim_z",NA,0.380545911543513
"fam_cn_young","nointer","L0","target1","sd","vis_dissim_z",NA,0.283749504704084
"fam_cn_young","nointer","L0","target1","sd","FAM",NA,0.0757317417732072
"fam_cn_young","nointer","L0","target1","sd","SXF",NA,0.0544798569748436
"fam_cn_young","nointer","L0","target1","sd","VXF",NA,0.0443054330381031
"fam_cn_young","nointer","L0","target1","cor","(Intercept)","sem_dissim_z",0.255187196292089
"fam_cn_young","nointer","L0","target1","cor","(Intercept)","vis_dissim_z",0.625399658831425
"fam_cn_young","nointer","L0","target1","cor","sem_dissim_z","vis_dissim_z",-0.123458351781428
"fam_cn_young","nointer","L0","target1","cor","(Intercept)","FAM",-0.030124244421718
"fam_cn_young","nointer","L0","target1","cor","sem_dissim_z","FAM",0.139427425426815
"fam_cn_young","nointer","L0","target1","cor","vis_dissim_z","FAM",-0.463209769771038
"fam_cn_young","nointer","L0","target1","cor","(Intercept)","SXF",0.280525734583124
"fam_cn_young","nointer","L0","target1","cor","sem_dissim_z","SXF",-0.159590013503018
"fam_cn_young","nointer","L0","target1","cor","vis_dissim_z","SXF",0.389041604027695
"fam_cn_young","nointer","L0","target1","cor","FAM","SXF",-0.0780769557799328
"fam_cn_young","nointer","L0","target1","cor","(Intercept)","VXF",0.0718532060953217
"fam_cn_young","nointer","L0","target1","cor","sem_dissim_z","VXF",-0.0721042849141259
"fam_cn_young","nointer","L0","target1","cor","vis_dissim_z","VXF",0.209994726223092
"fam_cn_young","nointer","L0","target1","cor","FAM","VXF",0.0159632442320754
"fam_cn_young","nointer","L0","target1","cor","SXF","VXF",-0.295572213036117
"fam_cn_young","nointer","L0","target2","sd","(Intercept)",NA,0.32492864593928
"fam_cn_young","nointer","L0","target2","sd","sem_dissim_z",NA,0.430428647495197
"fam_cn_young","nointer","L0","target2","sd","vis_dissim_z",NA,0.297637725118005
"fam_cn_young","nointer","L0","target2","sd","FAM",NA,0.0416712323302521
"fam_cn_young","nointer","L0","target2","sd","SXF",NA,0.0845156765101532
"fam_cn_young","nointer","L0","target2","sd","VXF",NA,0.0494903347292138
"fam_cn_young","nointer","L0","target2","cor","(Intercept)","sem_dissim_z",0.403527401450504
"fam_cn_young","nointer","L0","target2","cor","(Intercept)","vis_dissim_z",0.432037182422034
"fam_cn_young","nointer","L0","target2","cor","sem_dissim_z","vis_dissim_z",0.094802108914106
"fam_cn_young","nointer","L0","target2","cor","(Intercept)","FAM",-0.146120547142184
"fam_cn_young","nointer","L0","target2","cor","sem_dissim_z","FAM",-0.0637495633390479
"fam_cn_young","nointer","L0","target2","cor","vis_dissim_z","FAM",0.0958816501768881
"fam_cn_young","nointer","L0","target2","cor","(Intercept)","SXF",0.208078255847561
"fam_cn_young","nointer","L0","target2","cor","sem_dissim_z","SXF",0.0644692516251211
"fam_cn_young","nointer","L0","target2","cor","vis_dissim_z","SXF",0.310004483454774
"fam_cn_young","nointer","L0","target2","cor","FAM","SXF",0.273646211954904
"fam_cn_young","nointer","L0","target2","cor","(Intercept)","VXF",-0.127624691007516
"fam_cn_young","nointer","L0","target2","cor","sem_dissim_z","VXF",-0.0800906145392454
"fam_cn_young","nointer","L0","target2","cor","vis_dissim_z","VXF",-0.128196276165459
"fam_cn_young","nointer","L0","target2","cor","FAM","VXF",0.337040981803602
"fam_cn_young","nointer","L0","target2","cor","SXF","VXF",-0.296358914972183
"fam_cn_young","nointer","L0","Residual","sd","(Observation)",NA,1.16634159757432
