"label","fit","level","n","secs","conv_code","conv_msg","pdHess","max_abs_grad","hess_cond","logLik","AIC","npar","sigma","sem","sem_se","sem_z","sem_p","vis","vis_se","vis_z","vis_p","fam_sd","warnings","int_lrt_chisq","int_lrt_df","int_lrt_p"
"fam_cn_warm","selected","L1",381067,743.099013328552,0,"relative convergence (4)",TRUE,0.436375985337502,67164.4961750553,-633639.364113103,1267376.72822621,49,1.2676669271512,-0.00747444662981933,0.00649188610266539,-1.15135208961083,0.249587415594483,0.0060756573734263,0.00428157891361001,1.41902263067332,0.155892418382005,1.54135001299354,"",2.36084994208068,2,0.307148181779313
"fam_cn_warm","nointer","L1",381067,771.375440835953,0,"relative convergence (4)",TRUE,1.03496573745462,65687.7291789097,-633640.544538074,1267375.08907615,47,1.26766251691608,NA,NA,NA,NA,NA,NA,NA,NA,1.54135001299354,"",NA,NA,NA
"fam_cn_warm","L0","L0",381067,1430.93200826645,1,"singular convergence (7)",TRUE,0.939108189795549,2617748554386.57,-633615.172478712,1267372.34495742,71,1.26750978415529,-0.00533352794802862,0.00723556340244714,-0.737126834687783,0.461045221705529,0.0029479321534656,0.00551714480730829,0.534322055415442,0.593118735458473,1.54135001299354,"Model convergence problem; singular convergence (7). See vignette('troubleshooting'), help('diagnose')",NA,NA,NA
