"label","fit","level","n","secs","conv_code","conv_msg","pdHess","max_abs_grad","hess_cond","logLik","AIC","npar","sigma","sem","sem_se","sem_z","sem_p","vis","vis_se","vis_z","vis_p","fam_sd","warnings","int_lrt_chisq","int_lrt_df","int_lrt_p"
"fam_us_practical","selected","L0",448175,1726.75980567932,0,"relative convergence (4)",TRUE,0.101208771790578,43105673508.6554,-792863.413641731,1585868.82728346,71,1.41138671687334,0.00390587173503898,0.00437493779343139,0.892783376463848,0.371973190260569,-0.0105733532184856,0.00359684500035756,-2.93961880966084,0.00328616256188765,1.95917206780895,"",8.2725237281993,2,0.0159824846763658
"fam_us_practical","nointer","L0",448175,1488.60233449936,0,"relative convergence (4)",TRUE,0.380206701204242,216108456236.663,-792867.549903596,1585873.09980719,69,1.41137721156648,NA,NA,NA,NA,NA,NA,NA,NA,1.95917206780895,"",NA,NA,NA
