"label","moderator","level","k_re","n","secs","converged","singular","logLik","AIC","semXfam","semXfam_se","semXfam_z","semXfam_p","semXfam_raw","visXfam","visXfam_se","visXfam_z","visXfam_p","visXfam_raw","fam_sd","lrt_chisq","lrt_df","lrt_p"
"arm_cn_warm","arm","L0",63,260742,1950.94529819489,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"arm_cn_warm","arm","L1",41,260742,570.126326084137,TRUE,FALSE,-425738.063187713,851572.126375427,-0.023516011440428,0.0155368861546336,-1.51356013079974,0.13013743948749,-0.023516011440428,-0.0133994430909396,0.0125317782861752,-1.06923716530491,0.284962815904692,-0.0133994430909396,1,NA,NA,NA
"arm_cn_warm","arm","L2",33,260742,431.2500436306,TRUE,FALSE,-425839.459303322,851758.918606644,-0.0191109112064821,0.0140540815896366,-1.3598121716167,0.173889369699257,-0.0191109112064821,-0.0206410979838436,0.0119391807812187,-1.72885379341217,0.0838352656398347,-0.0206410979838436,1,202.792231217725,8,1.64835501368358e-39
"arm_cn_warm","arm","L3",23,260742,346.519034147263,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"arm_cn_warm","arm","L4",12,260742,108.907044410706,TRUE,FALSE,-426040.542059859,852119.084119717,-0.0301810637424205,0.0106166356451174,-2.84280865909728,0.00447179078618281,-0.0301810637424205,-0.00315242150871667,0.00944046896845543,-0.333926367349994,0.738435122444719,-0.00315242150871667,1,NA,NA,NA
"arm_cn_warm","arm","L5",8,260742,86.3300585746765,TRUE,FALSE,-426645.496441808,853320.992883617,-0.0278808602921172,0.0103441673167724,-2.69532185997321,0.00703206680005683,-0.0278808602921172,-0.00366850659481571,0.00937650177204876,-0.391244697009655,0.695616372639079,-0.00366850659481571,1,1209.9087638997,4,1.132635178909e-260
"arm_cn_warm","arm","L6",3,260742,47.6983416080475,TRUE,FALSE,-427316.317186435,854652.63437287,-0.00888714742532424,0.00901123579082074,-0.986229595099165,0.324020459579439,-0.00888714742532424,-0.00638446155079004,0.00849313874449993,-0.751719916847532,0.452219510389927,-0.00638446155079004,1,1341.64148925338,5,6.07430421023344e-288
