"label","moderator","level","k_re","n","secs","converged","singular","logLik","AIC","semXfam","semXfam_se","semXfam_z","semXfam_p","semXfam_raw","visXfam","visXfam_se","visXfam_z","visXfam_p","visXfam_raw","fam_sd","lrt_chisq","lrt_df","lrt_p"
"arm_us_warm","arm","L0",63,293980,1107.93875145912,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"arm_us_warm","arm","L1",41,293980,299.604111671448,TRUE,FALSE,-515038.452884364,1030172.90576873,0.000380720520063657,0.0158931782364591,0.0239549644759082,0.980888531529444,0.000380720520063657,-0.00383096115780919,0.0109475768250457,-0.349936905584876,0.726386049312002,-0.00383096115780919,1,NA,NA,NA
"arm_us_warm","arm","L2",33,293980,409.169846773148,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"arm_us_warm","arm","L3",23,293980,162.125415802002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"arm_us_warm","arm","L4",12,293980,72.2349021434784,TRUE,FALSE,-516123.636929754,1032285.27385951,-0.00869807448793203,0.00861626428964221,-1.00949485711437,0.312737366845592,-0.00869807448793203,-0.0209842354831785,0.0079440085471169,-2.6415172338648,0.00825356079948878,-0.0209842354831785,1,NA,NA,NA
"arm_us_warm","arm","L5",8,293980,60.8887534141541,TRUE,FALSE,-516938.859087369,1033907.71817474,-0.015149654071725,0.00847921185844862,-1.7866818667386,0.0739889215063727,-0.015149654071725,-0.0224888512229091,0.0079536020834684,-2.82750519662686,0.00469122540168263,-0.0224888512229091,1,1630.44431522966,4,0
"arm_us_warm","arm","L6",3,293980,32.3877744674683,TRUE,FALSE,-517601.706064317,1035223.41212863,-0.0134538678735772,0.0076901578867129,-1.74949176229826,0.0802060515082311,-0.0134538678735772,-0.0202183015387686,0.00745465422082448,-2.71217160982317,0.00668439769479379,-0.0202183015387686,1,1325.69395389582,5,1.73253376695897e-284
