"label","moderator","level","k_re","n","secs","converged","singular","logLik","AIC","semXfam","semXfam_se","semXfam_z","semXfam_p","semXfam_raw","visXfam","visXfam_se","visXfam_z","visXfam_p","visXfam_raw","fam_sd","lrt_chisq","lrt_df","lrt_p"
"arm_cn_attractive","arm","L0",63,260896,776.424113988876,TRUE,FALSE,-437472.804282895,875085.608565791,-0.0313655174104015,0.0318506145865812,-0.984769613319043,0.324737249747481,-0.0313655174104015,-0.026106762458053,0.025502181882997,-1.02370701369121,0.305973681618481,-0.026106762458053,1,NA,NA,NA
"arm_cn_attractive","arm","L1",41,260896,1229.96967077255,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"arm_cn_attractive","arm","L2",33,260896,226.429949760437,TRUE,FALSE,-437760.823627647,875601.647255293,0.0173233210542244,0.0196924696617412,0.879692661803632,0.379025825756683,0.0173233210542244,-0.0547877352089857,0.0164006585442496,-3.34058142001836,0.000836031630468401,-0.0547877352089857,1,NA,NA,NA
"arm_cn_attractive","arm","L3",23,260896,109.798794031143,TRUE,FALSE,-442372.697073898,884805.394147797,0.0758248475845104,0.0203302349288297,3.72965919232863,0.000191738936305141,0.0758248475845104,-0.0444036779529622,0.0171813183935362,-2.58441622091512,0.00975439995469892,-0.0444036779529622,1,9223.7468925037,10,0
"arm_cn_attractive","arm","L4",12,260896,67.2172684669495,TRUE,FALSE,-442706.352094216,885450.704188432,0.066236678755314,0.0114097272020442,5.8052815446321,6.42579354211091e-09,0.066236678755314,-0.0416511134648962,0.0104740152367478,-3.97661379360653,6.99035557261733e-05,-0.0416511134648962,1,667.310040635639,11,5.46169934992732e-136
"arm_cn_attractive","arm","L5",8,260896,53.5580365657806,TRUE,FALSE,-443418.727782703,886867.455565406,0.0786155251507126,0.0111411329373587,7.05633130784189,1.70955951869824e-12,0.0786155251507126,-0.0521046792185776,0.01039330038275,-5.01329484376849,5.35058117852292e-07,-0.0521046792185776,1,1424.75137697335,4,2.96816304016305e-307
"arm_cn_attractive","arm","L6",3,260896,24.407589673996,TRUE,FALSE,-447332.360266821,894684.720533642,0.0759307670479687,0.00975969371502961,7.78003585614964,7.25039960448378e-15,0.0759307670479687,-0.0560076729641186,0.00918375345466791,-6.09856016285488,1.07028115662403e-09,-0.0560076729641186,1,7827.26496823644,5,0
